-4.897723254028697043e-02,-5.533010850209192644e-02,-2.966723557837113844e-03,4.340177590569840871e-02,1.675804310625504320e-02,2.426016307943837120e-03,-5.760067971220567302e-03,-2.488197260116346583e-03,-3.538320291532804805e-04,2.564656584695656268e-03,7.811891066046545247e-04,5.533731892975127069e-03,-8.518736081413520733e-03,-1.450022390458536410e-03,-1.504502367922973130e-03,-6.335479211767503687e-04,-3.288946804574535959e-03,-1.167165422152348017e-02,2.147513997704074938e-03,1.354261277719660123e-02,3.674184828540880479e-03,4.592880330542296365e-03,-2.239214644460197235e-03,1.085931478355305416e-02,-2.109719150709915819e-03,-1.883151577698134564e-03,-1.377951821683672797e-03,4.412466537449480516e-04,-2.097763822546307427e-03,5.629041015820999939e-05,1.846750344297217990e-03,7.671798548238689328e-03,-3.071460528214641980e-03,-1.363061483199156515e-03,-1.812940114530631891e-02,-7.444060248034205761e-03,1.187194029053997195e-03,8.432582863795027358e-04,-6.635927183283608574e-03,-9.086337182465548416e-05,1.760404716363104822e-03,3.570374972272858868e-03,-4.975274530095007293e-05,-1.133316593219543030e-03,2.512727287482138978e-03,-4.749672772650993455e-03,4.798264257777918804e-03,-1.994612346660990052e-03,-4.863870981098251316e-04,1.813372739481037546e-03
-4.897723254028672757e-02,-5.533010850209168358e-02,-2.966723557836990245e-03,4.340177590569899158e-02,1.675804310625464769e-02,2.426016307943142363e-03,-5.760067971220118876e-03,-2.488197260115968413e-03,-3.538320291535147224e-04,2.564656584695107662e-03,7.811891066043711142e-04,5.533731892975279724e-03,-8.518736081413211952e-03,-1.450022390458704027e-03,-1.504502367922837388e-03,-6.335479211767139395e-04,-3.288946804574108783e-03,-1.167165422152250699e-02,2.147513997703900165e-03,1.354261277719591601e-02,3.674184828541007548e-03,4.592880330542006666e-03,-2.239214644459892357e-03,1.085931478355286507e-02,-2.109719150710173859e-03,-1.883151577698076885e-03,-1.377951821683567630e-03,4.412466537446673516e-04,-2.097763822545946170e-03,5.629041015775663347e-05,1.846750344296952794e-03,7.671798548238008449e-03,-3.071460528214692721e-03,-1.363061483198879827e-03,-1.812940114530547236e-02,-7.444060248033880500e-03,1.187194029054050972e-03,8.432582863796278527e-04,-6.635927183283086422e-03,-9.086337182473830365e-05,1.760404716363265501e-03,3.570374972272659375e-03,-4.975274530105698882e-05,-1.133316593219723225e-03,2.512727287482350615e-03,-4.749672772650897178e-03,4.798264257777492929e-03,-1.994612346661166994e-03,-4.863870981098719149e-04,1.813372739480716839e-03
-5.353747570593995336e-02,-5.909623288378375999e-02,-1.058362189472985757e-02,3.403957471816854152e-02,2.397597998057013000e-02,-6.765984365595091587e-03,-7.585073090287525188e-03,2.065911225938596527e-04,1.609688407727435325e-03,-1.108755487253767179e-03,-1.796508179707882085e-03,7.622996402348490401e-03,-8.288544532657697583e-03,-2.684455909007788400e-03,-3.741880440262876448e-03,1.063447980898821936e-03,-9.545794256553315075e-04,-3.129030608144144944e-03,4.287580421184088511e-03,3.876990054109983284e-03,-4.848582531777123790e-03,5.215227138680259564e-04,-4.102634632617479854e-04,1.006875864477218240e-02,-1.274514859541873470e-03,-9.416539736245643311e-05,-5.062220271303424259e-04,-1.828582619857804228e-03,-6.036711389289278057e-03,-1.238032553461085577e-03,-9.915987084678124126e-04,5.484599192036402129e-03,-1.787819060168900848e-03,3.539723580116649424e-04,-3.637437626407448357e-03,3.972587575726549414e-03,9.160521629016225202e-04,-7.892758597188460077e-04,-1.367756560901412692e-03,-2.382004198552558575e-03,-6.626896605730976837e-04,3.336292122066372018e-03,6.609772592151519311e-04,1.221424060212229551e-03,-7.980414769881035949e-05,-4.408432910499433983e-03,4.425821733516460167e-03,8.953681309154014681e-04,-3.421066025874876330e-05,3.011708119952231835e-03
-5.395803668383496177e-02,-5.946593180482203506e-02,-1.111010092253888852e-02,3.359762048607440460e-02,2.425792384813208954e-02,-6.985325432556123426e-03,-7.559932241501029354e-03,6.218348225427131775e-05,1.561660459223874076e-03,-8.802060366993775002e-04,-1.889044863723096613e-03,7.806964835428143769e-03,-8.427210549364723066e-03,-2.728387913296719154e-03,-3.968511011652403088e-03,1.070253320897566075e-03,-1.355923517797653693e-03,-3.510176007574077051e-03,4.126095687267451045e-03,3.985702234937897950e-03,-4.348941286603439163e-03,6.781827476518047714e-04,-4.082275978477342021e-04,1.014827335837509802e-02,-1.216396777624298518e-03,2.727788073804626127e-04,-5.481829678042808660e-04,-1.431205524294264534e-03,-5.269804582938755755e-03,-9.540321248732527458e-04,-6.566681868154950483e-04,5.764482557368421842e-03,-1.553037558301319189e-03,2.769173626426363571e-04,-4.462145818433331350e-03,3.067640195242237692e-03,6.473619292255165716e-04,-7.638504742237352046e-04,-8.756131709832678210e-04,-2.338307689270180834e-03,-5.461817259885560225e-04,3.376370475293829099e-03,9.328400456453827573e-04,6.795494151781061908e-04,3.003676398429458850e-04,-4.639231016910189999e-03,3.727741584199374767e-03,1.690667835453723211e-03,-5.012692018397216275e-04,2.708693329729588983e-03
-5.395803668383557933e-02,-5.946593180482215996e-02,-1.111010092253897179e-02,3.359762048607489032e-02,2.425792384813181893e-02,-6.985325432555969036e-03,-7.559932241500353679e-03,6.218348225431759963e-05,1.561660459223665259e-03,-8.802060366993894264e-04,-1.889044863722812552e-03,7.806964835428907047e-03,-8.427210549364851436e-03,-2.728387913296556957e-03,-3.968511011652219207e-03,1.070253320897630476e-03,-1.355923517797820443e-03,-3.510176007574661219e-03,4.126095687267874318e-03,3.985702234939737625e-03,-4.348941286602687160e-03,6.781827476524614727e-04,-4.082275978478579095e-04,1.014827335837468342e-02,-1.216396777624346006e-03,2.727788073806799410e-04,-5.481829678044867560e-04,-1.431205524294200350e-03,-5.269804582938866777e-03,-9.540321248736280966e-04,-6.566681868155199850e-04,5.764482557369389817e-03,-1.553037558301537113e-03,2.769173626423685050e-04,-4.462145818434026974e-03,3.067640195241904625e-03,6.473619292257314604e-04,-7.638504742236940049e-04,-8.756131709844138227e-04,-2.338307689270016036e-03,-5.461817259882385681e-04,3.376370475295243766e-03,9.328400456453301735e-04,6.795494151776505006e-04,3.003676398435370463e-04,-4.639231016911118943e-03,3.727741584200479786e-03,1.690667835453405106e-03,-5.012692018402562476e-04,2.708693329729490971e-03
-5.395803668383571117e-02,-5.946593180482172281e-02,-1.111010092253907587e-02,3.359762048607529278e-02,2.425792384813196118e-02,-6.985325432555859748e-03,-7.559932241500155053e-03,6.218348225436386796e-05,1.561660459223659838e-03,-8.802060366995200728e-04,-1.889044863722855920e-03,7.806964835428772606e-03,-8.427210549365109910e-03,-2.728387913296923852e-03,-3.968511011652929577e-03,1.070253320897356607e-03,-1.355923517798200131e-03,-3.510176007575720267e-03,4.126095687267713856e-03,3.985702234939985690e-03,-4.348941286602494606e-03,6.781827476524268867e-04,-4.082275978479527230e-04,1.014827335837536169e-02,-1.216396777624536608e-03,2.727788073805470178e-04,-5.481829678046927544e-04,-1.431205524294169775e-03,-5.269804582939171221e-03,-9.540321248735262900e-04,-6.566681868154288036e-04,5.764482557370055951e-03,-1.553037558301593925e-03,2.769173626423873701e-04,-4.462145818435457253e-03,3.067640195241280558e-03,6.473619292257898989e-04,-7.638504742235297483e-04,-8.756131709848465278e-04,-2.338307689270133563e-03,-5.461817259883193412e-04,3.376370475295203868e-03,9.328400456452706508e-04,6.795494151774583800e-04,3.003676398435156333e-04,-4.639231016911020931e-03,3.727741584200415167e-03,1.690667835453467990e-03,-5.012692018403366954e-04,2.708693329729405536e-03
-5.395803668383568341e-02,-5.946593180482177138e-02,-1.111010092253953557e-02,3.359762048607480706e-02,2.425792384813221791e-02,-6.985325432556160723e-03,-7.559932241500962567e-03,6.218348225418538118e-05,1.561660459223871041e-03,-8.802060366994249882e-04,-1.889044863722844428e-03,7.806964835429042356e-03,-8.427210549365194911e-03,-2.728387913296808492e-03,-3.968511011652780390e-03,1.070253320897473267e-03,-1.355923517797764932e-03,-3.510176007575026378e-03,4.126095687267562068e-03,3.985702234939242361e-03,-4.348941286602748743e-03,6.781827476520640042e-04,-4.082275978478826293e-04,1.014827335837471464e-02,-1.216396777624441199e-03,2.727788073806488786e-04,-5.481829678043647833e-04,-1.431205524294091929e-03,-5.269804582939074944e-03,-9.540321248732416869e-04,-6.566681868155556552e-04,5.764482557369113129e-03,-1.553037558301686733e-03,2.769173626424950314e-04,-4.462145818433846563e-03,3.067640195242039500e-03,6.473619292254122713e-04,-7.638504742239145317e-04,-8.756131709842797069e-04,-2.338307689270124889e-03,-5.461817259880634694e-04,3.376370475294627940e-03,9.328400456454057424e-04,6.795494151777954584e-04,3.003676398434699342e-04,-4.639231016910546485e-03,3.727741584200138913e-03,1.690667835453352414e-03,-5.012692018401145424e-04,2.708693329729457144e-03
-5.395803668383568341e-02,-5.946593180482177138e-02,-1.111010092253778003e-02,3.359762048607493196e-02,2.425792384813221791e-02,-6.985325432556070517e-03,-7.559932241500737921e-03,6.218348225425810404e-05,1.561660459223744406e-03,-8.802060366990923550e-04,-1.889044863722809517e-03,7.806964835428997253e-03,-8.427210549364938172e-03,-2.728387913296808492e-03,-3.968511011652944322e-03,1.070253320897388699e-03,-1.355923517798021888e-03,-3.510176007574975204e-03,4.126095687267614109e-03,3.985702234939401956e-03,-4.348941286602639456e-03,6.781827476522194788e-04,-4.082275978479032292e-04,1.014827335837477883e-02,-1.216396777624123744e-03,2.727788073808623580e-04,-5.481829678042884554e-04,-1.431205524294204036e-03,-5.269804582939052393e-03,-9.540321248733022938e-04,-6.566681868155807003e-04,5.764482557369223284e-03,-1.553037558301407660e-03,2.769173626426116915e-04,-4.462145818433872584e-03,3.067640195242045571e-03,6.473619292258230755e-04,-7.638504742237111353e-04,-8.756131709842430609e-04,-2.338307689270205988e-03,-5.461817259881940074e-04,3.376370475294766284e-03,9.328400456454462916e-04,6.795494151777804965e-04,3.003676398433199890e-04,-4.639231016910714753e-03,3.727741584200129372e-03,1.690667835453736438e-03,-5.012692018398411066e-04,2.708693329729227293e-03
-5.395803668383569729e-02,-5.946593180482177138e-02,-1.111010092253978711e-02,3.359762048607477236e-02,2.425792384813221791e-02,-6.985325432555897045e-03,-7.559932241500737921e-03,6.218348225439030894e-05,1.561660459223869306e-03,-8.802060366992349276e-04,-1.889044863722960221e-03,7.806964835428727503e-03,-8.427210549365323281e-03,-2.728387913296881784e-03,-3.968511011652825493e-03,1.070253320897458955e-03,-1.355923517797977870e-03,-3.510176007574989949e-03,4.126095687267540384e-03,3.985702234939242361e-03,-4.348941286602439962e-03,6.781827476519819301e-04,-4.082275978480557764e-04,1.014827335837509802e-02,-1.216396777624288543e-03,2.727788073805227859e-04,-5.481829678045917068e-04,-1.431205524294117083e-03,-5.269804582939045454e-03,-9.540321248735552382e-04,-6.566681868152238893e-04,5.764482557369555484e-03,-1.553037558301652689e-03,2.769173626425163902e-04,-4.462145818433511761e-03,3.067640195241764112e-03,6.473619292254343890e-04,-7.638504742238120745e-04,-8.756131709844138227e-04,-2.338307689269859477e-03,-5.461817259881791538e-04,3.376370475294795774e-03,9.328400456453877446e-04,6.795494151775704865e-04,3.003676398432742899e-04,-4.639231016910627149e-03,3.727741584199962405e-03,1.690667835453274134e-03,-5.012692018400973035e-04,2.708693329729121475e-03
-5.395940059595046717e-02,-2.487487476192237063e-02,2.157088145496971129e-02,-9.400211359211357171e-03,3.359728108800875968e-02,3.160393165322655795e-02,1.459853481441310448e-02,-1.331337909650449729e-02,7.564775773911364132e-02,-5.783423527581979182e-03,1.735471326109619709e-03,3.100252897461085524e-02,-1.633280170475260792e-02,-1.621214192123338407e-02,-2.847242192778864749e-03,-1.142817293256907655e-03,-2.892581168372695619e-02,-1.719557988346933144e-02,-2.759686070586113687e-03,-1.315325200667212015e-02,-2.645304133472178507e-02,-3.094856653574263282e-03,1.611537542339690557e-02,2.831143054194210692e-03,-2.622994025746940624e-03,-9.174139374071148614e-03,-1.500344970165527758e-02,-1.223370143401066729e-02,5.590943348588418675e-03,-3.230653182691100092e-03,1.332088383958326657e-03,1.549473752658450665e-02,-3.691362886772727304e-04,4.572837661490533091e-03,-9.051593479893756816e-03,-2.490033943138353443e-03,1.245110218790954982e-03,-7.747405071073811510e-03,-7.061881979710800221e-03,-7.039333187104265289e-03,1.054991459647802374e-02,5.165884545474637608e-03,-3.553553976759299404e-03,-3.002905902381537489e-04,2.038884354344198274e-04,-7.253803098696225311e-03,5.757192000912988820e-03,4.087625758873128512e-03,1.540298097476823329e-03,-3.879930114152592077e-03
