-1.440893947248542695e-01,-7.230961463043217644e-03,-1.135502134572970306e-01,8.731571214602307229e-02,-5.145171997418816062e-02,1.601800853082863477e-02,-1.587905297244976812e-03,-6.097900695730073400e-02,5.917924054827520750e-03,1.097621985152446612e-02,-3.751281846914007734e-02,4.384844798178239023e-02,3.626881604081232807e-02,2.028430262862418367e-03,8.657217642706410698e-02,2.977788329010352258e-02,-3.782636932946266406e-02,6.158468476190828017e-02,-3.503593553128805937e-02,-3.292779748029393827e-02,4.429797750905171277e-02,-4.750426471923153743e-04,-6.745074100424416907e-02,-1.623507927306934093e-02,2.136920315706889589e-02
-1.440893947248542972e-01,-7.230961463043418004e-03,-1.135502134572966004e-01,8.731571214602253106e-02,-5.145171997418860471e-02,1.601800853082818721e-02,-1.587905297244912410e-03,-6.097900695730066462e-02,5.917924054828192088e-03,1.097621985152494838e-02,-3.751281846914024387e-02,4.384844798178274411e-02,3.626881604081254318e-02,2.028430262862746230e-03,8.657217642706534211e-02,2.977788329010398402e-02,-3.782636932946338570e-02,6.158468476190941121e-02,-3.503593553128866306e-02,-3.292779748029468767e-02,4.429797750905292014e-02,-4.750426471928874536e-04,-6.745074100424509889e-02,-1.623507927306947624e-02,2.136920315706897222e-02
-1.190383908994622764e-01,-1.865704695246260883e-02,-8.445455348902612680e-02,-4.071732264551942981e-02,-5.500665641323543298e-02,3.154148860042248204e-02,2.917460884828669207e-02,-2.641371625598411266e-02,7.339880013223591508e-03,-2.100465679713981945e-02,-5.845561152893400184e-03,2.577416436135279362e-02,1.845142708998679520e-02,2.836102880479080685e-02,2.174528226151673654e-02,2.329676843018103211e-02,-2.442221327760381658e-02,3.410432388854992003e-02,1.116457503553024838e-02,-4.335386583723893628e-02,1.741104219001232342e-03,-3.824683987614094921e-02,-4.388227409762840425e-02,5.880184138223722851e-02,-1.449040412016980306e-02
-1.035720479157548612e-01,-3.658213626449201283e-02,-4.561254626134155638e-02,-5.377512291912600606e-02,-5.404145552167124306e-02,-4.313895074623920467e-02,3.103058638749129489e-02,-2.579213595432287842e-02,4.016699235354986679e-03,-6.519896768568141099e-02,-5.682037512004659008e-02,6.586914570529768531e-02,2.869666495199299158e-02,1.979809274131128730e-03,-3.974022283197558431e-02,-5.771170854568616337e-02,6.335336578516739814e-02,-7.949358155325296493e-02,4.147513075368585572e-02,1.768295096163188980e-03,9.539675134523787139e-03,1.494047699713261590e-03,-3.250433348311156882e-03,3.666455525603716514e-02,4.592291955634770356e-02
-1.113547486285690197e-01,-7.437022489289239757e-02,-3.537985579886444160e-02,-2.875647538064100145e-02,-6.917829560570006031e-02,-4.961387479596293670e-02,2.691307834924757184e-02,-1.730542000327614863e-02,-4.457315903452891380e-03,-6.239087997321372814e-02,-5.157567868966045355e-02,5.581828095958511066e-02,1.673930969358793444e-02,-8.974586173750980292e-03,-2.368692310597522374e-02,-7.383972774383965043e-02,8.330075029176230161e-02,-6.229002798102944993e-02,2.657897116173150651e-02,1.494353777434685379e-02,1.827797697019524492e-02,1.480997163084004503e-02,-1.030014382414097020e-02,8.514617831257866726e-03,5.451780594686865544e-02
-1.109964049322828411e-01,-3.463852362394496259e-02,-4.187412964458014919e-02,-6.157039806245884206e-02,-6.551497928908842083e-02,-3.084351995275068717e-02,1.175301160321038686e-02,-2.194550442262047443e-02,5.008881918168776003e-03,-5.423008888702528923e-02,-5.948897878397119143e-02,7.181915036415685571e-02,3.350014574889216556e-02,3.929613675151223326e-03,-6.600819625963427750e-02,-3.949745800552457997e-02,6.735386878618850048e-02,-7.640775152509822477e-02,3.497941580855096905e-02,-2.152761890413128210e-03,2.554232871503636648e-02,5.990449609669227550e-03,4.420883048326415543e-02,2.175579543483372250e-02,5.754671995613373781e-02
-1.188017655932509242e-01,-7.246273705666561593e-02,-3.165264620070386975e-02,-3.654013149979684627e-02,-8.067765890616185320e-02,-3.732796165851895442e-02,7.625064011684895213e-03,-1.344817297206763428e-02,-3.451491258924229821e-03,-5.141844894295452550e-02,-5.424497038569945501e-02,6.173886166062233366e-02,2.147161474375522405e-02,-7.002635194223980758e-03,-4.992016513261102184e-02,-5.564385346932008286e-02,8.732313329164147209e-02,-5.916138087061762613e-02,2.005601862721900080e-02,1.104952666007413646e-02,3.433061624871003997e-02,1.933621076644273865e-02,3.729207228962190535e-02,-6.417622616939519867e-03,6.615389652740574777e-02
-1.119573564473508170e-01,-3.874143942789814304e-02,-5.161110299017090952e-02,-5.751539808716938512e-02,-6.610847831315430634e-02,-3.354559740100319931e-02,1.923427656850229886e-02,-2.250230859314438642e-02,1.820720297679664229e-02,-5.938735241356115496e-02,-6.009830732626413041e-02,5.408932100061413645e-02,2.541230697583584178e-02,7.983819719615785002e-03,-1.445195786770547657e-02,-6.297752869460233882e-02,5.270951798971845736e-02,-8.073277911756522596e-02,4.717106052631898222e-02,8.299118698777779857e-03,-2.331778220387647864e-03,-1.367466974369285770e-02,-5.225200419900273563e-02,5.260537950396151907e-02,3.516633808569157721e-02
-1.197727084669323594e-01,-7.655374894377574291e-02,-4.138251066048729415e-02,-3.249705529421439976e-02,-8.130044464022984085e-02,-4.000289878034929414e-02,1.507701621248180163e-02,-1.399881815575270902e-02,9.773570680636714178e-03,-5.656049497365997492e-02,-5.486838345621630059e-02,4.400072586527675744e-02,1.343185826202026451e-02,-2.964454240501284733e-03,1.705916221206663259e-03,-7.913496653612880904e-02,7.265040416532124457e-02,-6.350437104734714400e-02,3.227112943331419265e-02,2.149422906940945746e-02,6.379189147920565073e-03,-4.011609854721388032e-04,-5.947924396055731533e-02,2.447995593469850031e-02,4.374013001160287351e-02
-1.030659579878491078e-01,-3.520757806959665115e-02,-4.530584171100526802e-02,-5.309933414427110698e-02,-5.154940529712494224e-02,-4.331267914034278577e-02,3.311221906830087020e-02,-2.514664515251468710e-02,4.935470614071207907e-03,-6.522058579262146605e-02,-5.533281155820245906e-02,6.576177539700439612e-02,2.704401086514886601e-02,9.490921798211009478e-04,-4.040441220896556079e-02,-5.579245017374497712e-02,6.372340809082789603e-02,-7.864455947126962332e-02,4.316229031586073933e-02,2.844582361047964976e-03,5.815501895856290890e-03,-5.297757490915179978e-04,-4.965612702205245664e-03,3.826402354556169422e-02,4.481306672812636338e-02
-1.108479409473742544e-01,-7.298664980090317778e-02,-3.507349025526244890e-02,-2.807901567742837612e-02,-6.667288415130923074e-02,-4.978802976221290144e-02,2.900730074167030131e-02,-1.666135678067790990e-02,-3.531709120729600859e-03,-6.241478504784861436e-02,-5.008393777144459075e-02,5.571397884288070701e-02,1.507933475466262385e-02,-1.001128357118609077e-02,-2.435711284167079924e-02,-7.191172112979939135e-02,8.367023698834009926e-02,-6.143693418557267388e-02,2.828120994708465882e-02,1.602497961593599141e-02,1.453675916634740613e-02,1.276941398487102010e-02,-1.202320565117102370e-02,1.013158129653116135e-02,5.340112544206916667e-02
-1.580596942320086351e-01,-4.071684608453269433e-02,-1.028359875757893643e-01,-1.389133005225586491e-02,-1.004857661947418379e-01,8.966181147602840518e-02,-2.630888396181880334e-02,4.858522405411161774e-03,1.194261423751115207e-02,-9.078766976040911554e-03,-9.963829246518641006e-03,1.619382550889611125e-02,1.288544752472381427e-02,9.238015897116506545e-03,1.070543206039916914e-02,5.735189386702171932e-03,7.976063219334869614e-02,6.150962102098108536e-02,3.433237554202411140e-02,-4.392724183638462704e-02,-8.883929819231748239e-04,4.397529752818328357e-03,6.039805150310668252e-02,3.784103729011392952e-03,3.642009998541766852e-02
-1.590786848248648411e-01,-4.477586768446517596e-02,-1.125566915742891444e-01,-9.902116032244927951e-03,-1.012062472221049864e-01,8.704327737953013178e-02,-1.897608884083918160e-02,4.328432148625385549e-03,2.515541752679262624e-02,-1.418582892036221975e-02,-1.059072211609843502e-02,-1.417133510791720877e-03,4.960711720365692037e-03,1.325227746237906019e-02,6.206390376573370227e-02,-1.756813125248681690e-02,6.509581311630018019e-02,5.727035053397253050e-02,4.649621461923546945e-02,-3.365024097040589940e-02,-2.870160482060208837e-02,-1.523040785222933187e-02,-3.597190469881402647e-02,3.459548185461899100e-02,1.410518866037640574e-02
-1.193669895241592366e-01,-7.331001487157742802e-02,-3.166494968224829731e-02,-3.738121698414370586e-02,-8.510576057037826103e-02,-3.801484141904816483e-02,4.218018200542046972e-03,-1.440481505725647177e-02,-4.875255565130257908e-03,-5.272744115486057565e-02,-5.723561627735532231e-02,6.363580763355287939e-02,2.427741647723364801e-02,-4.861675537839545667e-03,-5.137702507393328982e-02,-6.317454437449605831e-02,8.781446926746622195e-02,-6.904968113382878303e-02,1.897898187919949686e-02,1.342692108701262071e-02,4.013998820167266612e-02,2.307730092165356101e-02,3.733935588911217740e-02,-8.964589951089641309e-03,7.081082525186457866e-02
-1.203320266862073218e-01,-7.737716617910694872e-02,-4.133595193424156183e-02,-3.336264403171143589e-02,-8.572231475711353244e-02,-4.067483794898842792e-02,1.162442517765839567e-02,-1.495152599089688387e-02,8.276537248852853731e-03,-5.784052272156529201e-02,-5.785504164894018919e-02,4.599648563411817825e-02,1.628525200607065099e-02,-8.476607621726015875e-04,-4.668230019440632500e-05,-8.652735226219003539e-02,7.322035173121295426e-02,-7.337557344221168343e-02,3.112326788978036704e-02,2.381922173203913917e-02,1.234816631925817268e-02,3.446463223846157192e-03,-5.889465116241678760e-02,2.175526791383703556e-02,4.851630613330502884e-02
-1.108579265872319808e-01,-7.413090765070309840e-02,-3.431173591351721619e-02,-2.902747103921219166e-02,-6.900788123617071501e-02,-5.102888244645240046e-02,2.670292350648944060e-02,-1.760330123903493596e-02,-4.533241785427467342e-03,-6.197423196201649193e-02,-5.194056294837978704e-02,5.579969578334260244e-02,1.701081790281108383e-02,-8.211065212919792938e-03,-2.622788114218077213e-02,-7.585696362138596993e-02,8.016982369028302635e-02,-7.030961569786722820e-02,2.659606044781522363e-02,1.898599167991842779e-02,1.885020818043815077e-02,1.525384960620115860e-02,-1.037402851331548255e-02,7.056876180634157059e-03,5.410547909294252666e-02
-1.277468405036282229e-01,-7.548959949539116310e-02,-3.763523107018600794e-02,-4.111197140916946630e-02,-9.718048382266705754e-02,-2.844560860409793904e-02,-7.586211345510125541e-03,-1.109760140462591298e-02,9.300727039332327278e-03,-4.690257185777365473e-02,-6.051353166481537871e-02,5.185432387374089985e-02,2.098800501980437744e-02,1.117249658739912291e-03,-2.610716128472042111e-02,-6.843032527367763629e-02,7.718229384178647290e-02,-7.027138596537199633e-02,2.462037020720420771e-02,1.995928530925393865e-02,2.829205068009317189e-02,7.946896970324085138e-03,-1.154752897422655147e-02,6.880319259119573212e-03,6.006434713788894042e-02
-1.183014356941894940e-01,-7.222024081650826877e-02,-3.058233412326477260e-02,-3.680888071877379264e-02,-8.050152321809408984e-02,-3.873952181483979879e-02,7.414409253879301540e-03,-1.374429631310582038e-02,-3.527932098838223746e-03,-5.099177881166615245e-02,-5.460035575062281710e-02,6.170925972448016578e-02,2.173907352761477937e-02,-6.237854989780698516e-03,-5.245424240502111202e-02,-5.764348301930795337e-02,8.416595110411113911e-02,-6.716138204848451365e-02,2.006570867608580347e-02,1.508634382019139256e-02,3.489329289199742667e-02,1.977563604137077755e-02,3.721979664033596424e-02,-7.877152897960509881e-03,6.571551741951656145e-02
-1.192705899963034943e-01,-7.631114739477881659e-02,-4.030957302724506863e-02,-3.276592671362348053e-02,-8.112124636820663981e-02,-4.141832769752682580e-02,1.486700584291563050e-02,-1.429514376998464523e-02,9.694755130315230174e-03,-5.613441904606661370e-02,-5.522369527476188311e-02,4.397194050125218662e-02,1.369977765340820754e-02,-2.199736835837162383e-03,-8.363217187058948239e-04,-8.113136962546430020e-02,6.948915504446780134e-02,-7.151187476943345056e-02,3.227354667504107183e-02,2.553524843173499495e-02,6.950133275553300495e-03,4.004095284862857474e-05,-5.954293706469839659e-02,2.301381160641650242e-02,4.330191858441796021e-02
-1.114603685543803235e-01,-7.383096652294579565e-02,-3.506575183401239304e-02,-2.896886275022174037e-02,-7.118122867478220150e-02,-5.040440544510996906e-02,2.547921181296334062e-02,-1.760362930681793128e-02,-4.958459481858621710e-03,-6.367144579754836775e-02,-5.310375221212835367e-02,5.765746750072544419e-02,1.792505275451446514e-02,-7.854400509449532136e-03,-2.596750852349507394e-02,-7.936137229022446893e-02,8.420926764439015666e-02,-7.132254493720871502e-02,2.716555826037077986e-02,1.837906913434662198e-02,2.046724487538385817e-02,1.654477738115003871e-02,-1.171107141546936722e-02,7.499948138941699496e-03,5.815400068020366159e-02
-1.188593387683158226e-01,-7.193135862630258004e-02,-3.135830455903061004e-02,-3.670371013922108655e-02,-8.260566413579785439e-02,-3.818726995078169928e-02,6.305271427431692784e-03,-1.376773324601040030e-02,-3.957430553640632967e-03,-5.275374971420040277e-02,-5.574778234191508225e-02,6.353160279806024935e-02,2.262518553961468185e-02,-5.892805308329428053e-03,-5.204042272579244288e-02,-6.125261685835549363e-02,8.818235068670066124e-02,-6.819238155865670059e-02,2.067533893506068310e-02,1.450317683239606484e-02,3.641686883099417432e-02,2.103943864667257718e-02,3.560624400049487021e-02,-7.347409421205952119e-03,6.969712465107209820e-02
-1.198251506038633535e-01,-7.599923962106124031e-02,-4.103030397100341370e-02,-3.268587235998619833e-02,-8.322570511510145319e-02,-4.084655562495229791e-02,1.371037387931713092e-02,-1.431246970926975358e-02,9.192067343527263873e-03,-5.786538500160286896e-02,-5.636755964283880066e-02,4.589447228759045705e-02,1.463263959494420265e-02,-1.879691238896437529e-03,-7.149113135149144822e-04,-8.460610555311921799e-02,7.358839973218514463e-02,-7.251493717574986064e-02,3.281575228266443711e-02,2.489027170328392269e-02,8.626092611331312096e-03,1.416571568020036104e-03,-6.060370444683950419e-02,2.336540951604079014e-02,4.741049290926230286e-02
